track_num,rh_diff,spring_rate,!laptime,minAeroD,maxAeroD,minAeroLF,maxAeroLF,minAeroLR,maxAeroLR,AXvehicle,AYvehicle,minRideFL,maxRideFL,minRideFR,maxRideFR,minRideRL,maxRideRL,minRideRR,maxRideRR,minRollSrel,maxRollSrel,slipaFL,slipaFR,slipaRL,slipaRR,sliprFL,sliprFR,sliprRL,sliprRR,speed,yawa,yawv,minSteeringSignal,maxSteeringSignal,minSteeringWheelAngle,maxSteeringWheelAngle,minSteerL,maxSteerL,minSteerR,maxSteerR,minYawPath,avgYawPath,maxYawPath,FzFL,FzFR,FzRL,FzRR
2,-0.35,460,4.404,35.609,35.615,-36.788,-36.785,-60.004,-59.974,-0.02348,1.7185,1.1696,1.172,0.59987,0.60122,1.1044,1.1046,0.53361,0.53493,-0.62893,-0.62767,7.7854,8.0472,4.0118,3.3545,0.023666,-0.011348,0.039443,-0.0083208,26.435,2.9769,-82.215,62.017,64.672,62.017,64.672,15.316,16.009,14.479,15.098,-1.2835,-1.2835,-1.2738,22.327,286.33,89.214,303.54
2,-0.35,470,4.47,34.362,35.58,-36.785,-35.409,-59.887,-57.772,0.045527,1.7166,1.1438,1.1684,0.59219,0.62173,1.0845,1.1057,0.53776,0.5541,-0.61741,-0.59706,6.6888,7.0859,4.0425,3.3858,0.024431,-0.010174,0.04224,-0.0071725,26.427,14.786,-80.713,51.45,61.563,51.45,61.563,12.596,15.199,12.02,14.373,-1.5698,-1.5197,-1.2452,28.527,293.18,96.165,302.49
2,-0.35,480,4.473,34.346,35.58,-36.767,-35.366,-59.923,-57.749,0.064518,1.7167,1.1403,1.1683,0.59632,0.62718,1.0801,1.1017,0.53958,0.558,-0.61094,-0.58886,7.8358,8.0969,4.0337,3.3782,0.026442,-0.0093673,0.045218,-0.0068653,26.423,13.588,-80.686,51.434,65.964,51.434,65.964,12.592,16.351,12.016,15.4,-1.5803,-1.5287,-1.2548,28.581,293.28,96.563,303.41
2,-0.35,490,4.473,34.327,35.474,-36.742,-35.361,-59.636,-57.736,0.050626,1.7114,1.1358,1.1629,0.60032,0.62921,1.0774,1.0978,0.5437,0.56466,-0.59829,-0.57883,7.0214,7.3803,4.026,3.3715,0.024857,-0.010011,0.043122,-0.0070352,26.398,10.989,-80.653,51.26,62.884,51.26,62.884,12.548,15.543,11.976,14.681,-1.5912,-1.5384,-1.2633,29.127,293.37,96.489,302.6
2,-0.35,500,4.407,35.564,35.572,-36.717,-36.713,-59.94,-59.9,-0.020406,1.7164,1.1562,1.1594,0.61518,0.61668,1.0888,1.0891,0.5464,0.54809,-0.59798,-0.59605,8.0786,8.306,3.978,3.3254,0.024189,-0.011179,0.03962,-0.0081816,26.417,4.0539,-82.134,62.115,65.937,62.115,65.937,15.342,16.34,14.502,15.393,-1.3239,-1.3238,-1.3105,22.133,286.64,89.758,303.08
2,-0.35,510,4.476,34.298,35.525,-36.763,-35.322,-59.844,-57.725,0.067885,1.7132,1.128,1.1605,0.60924,0.63652,1.0702,1.0932,0.54845,0.57656,-0.59387,-0.56017,8.8831,9.0168,4.0313,3.3797,0.027989,-0.0088206,0.046285,-0.0067635,26.402,10.528,-80.597,51.035,69.957,51.035,69.957,12.49,17.399,11.923,16.333,-1.6076,-1.546,-1.2601,29.971,292.76,97.018,303.47
2,-0.35,520,4.407,35.56,35.567,-36.722,-36.709,-59.938,-59.902,-0.020012,1.7161,1.15,1.1537,0.62225,0.62336,1.0824,1.0828,0.55239,0.55503,-0.58438,-0.58145,8.2844,8.4869,3.9683,3.3172,0.024516,-0.011072,0.039661,-0.0081439,26.415,4.3929,-82.115,62.276,66.762,62.276,66.762,15.384,16.557,14.539,15.586,-1.3341,-1.334,-1.3217,22.193,286.64,89.882,302.9
2,-0.35,530,4.476,34.314,35.462,-36.844,-35.417,-59.709,-57.787,0.06746,1.7104,1.1212,1.1537,0.61897,0.64323,1.0651,1.087,0.55616,0.58694,-0.56635,-0.54371,8.5595,8.7327,4.014,3.3653,0.027458,-0.008966,0.046044,-0.0067917,26.387,12.508,-80.597,50.913,68.755,50.913,68.755,12.459,17.083,11.895,16.052,-1.5983,-1.5373,-1.2786,30.571,291.4,96.825,303.53
2,-0.35,540,4.473,34.363,35.603,-36.993,-35.502,-59.976,-57.886,0.059898,1.7171,1.1184,1.148,0.62053,0.64671,1.0639,1.0871,0.56264,0.59128,-0.56096,-0.53655,7.5043,7.8056,4.0748,3.4211,0.025824,-0.0096061,0.044724,-0.0069586,26.433,13.709,-80.648,50.937,64.751,50.937,64.751,12.465,16.031,11.9,15.117,-1.5849,-1.5232,-1.2221,30.66,292.52,96.312,303.51
2,-0.35,550,4.401,35.65,35.65,-36.93,-36.926,-60.104,-60.101,-0.036216,1.7197,1.1395,1.1399,0.63334,0.63353,1.0766,1.0768,0.57023,0.57062,-0.55797,-0.55768,7.1167,7.4567,3.9958,3.3455,0.02261,-0.011783,0.038055,-0.0085587,26.445,0.56745,-82.191,61.837,62.209,61.837,62.209,15.269,15.366,14.437,14.524,-1.2995,-1.2995,-1.2985,22.885,285.97,88.6,303.28
2,-0.35,560,4.467,34.458,35.675,-37.114,-35.685,-60.158,-58.075,0.054048,1.7207,1.1128,1.1406,0.62785,0.65234,1.0611,1.0829,0.5728,0.59986,-0.55011,-0.52305,7.2121,7.5475,4.0973,3.4424,0.025113,-0.0097898,0.044501,-0.0071943,26.454,9.3396,-80.744,50.915,63.494,50.915,63.494,12.46,15.702,11.895,14.823,-1.5588,-1.499,-1.2028,30.982,292.12,95.273,304.32
2,-0.35,570,4.464,34.505,35.701,-37.169,-35.767,-60.215,-58.17,0.043794,1.7219,1.11,1.1353,0.63246,0.65477,1.0597,1.0797,0.57915,0.60405,-0.54293,-0.5166,6.9013,7.2652,4.0928,3.4383,0.024403,-0.010084,0.042805,-0.007443,26.463,10.379,-80.792,50.864,61.337,50.864,61.337,12.447,15.14,11.883,14.32,-1.5456,-1.4875,-1.2081,31.193,291.24,94.654,304.07
2,-0.35,580,4.461,34.572,35.721,-37.185,-35.868,-60.285,-58.295,0.053851,1.7221,1.1078,1.1346,0.63582,0.65819,1.0582,1.0779,0.58179,0.60756,-0.54196,-0.51076,9.249,9.3305,4.0921,3.4395,0.025135,-0.0097367,0.045104,-0.0073217,26.469,9.0691,-80.863,50.929,70.159,50.929,70.159,12.463,17.452,11.899,16.38,-1.528,-1.4749,-1.2094,31.185,291.04,94.438,305.26
2,-0.35,590,4.458,34.619,35.759,-37.261,-35.946,-60.348,-58.386,0.062434,1.7238,1.1053,1.1341,0.63992,0.6607,1.0568,1.0751,0.58483,0.61136,-0.53315,-0.50473,8.5395,8.7117,4.1051,3.4499,0.027414,-0.0088488,0.047033,-0.0073237,26.483,8.9843,-80.91,50.908,68.306,50.908,68.306,12.458,16.967,11.894,15.948,-1.515,-1.464,-1.1983,31.34,290.31,93.921,306.26
2,-0.3,100,4.467,35.417,36.629,-38.709,-36.531,-64.44,-62.259,0.079184,1.7185,1.7315,1.8076,0.44942,0.48531,1.6753,1.7582,0.35248,0.44994,-1.4573,-1.4031,10.179,10.199,4.1273,3.5968,0.028295,-0.0092549,0.047751,-0.0074509,26.442,9.0832,-81.54,51.54,72.787,51.54,72.787,12.619,18.149,12.041,16.995,-1.2031,-1.1562,-0.95224,25.021,298.68,96.237,309.28
2,-0.3,110,4.449,35.6,36.662,-39.314,-37.711,-64.456,-62.541,0.06602,1.7255,1.6778,1.7312,0.45256,0.48911,1.6381,1.6888,0.39602,0.45102,-1.374,-1.3396,7.7932,8.102,4.1772,3.6192,0.026061,-0.0099242,0.047852,-0.0080108,26.496,8.8795,-81.81,51.818,64.096,51.818,64.096,12.69,15.862,12.105,14.964,-1.1595,-1.109,-0.92856,24.986,299.37,93.462,311.61
2,-0.3,120,4.431,35.834,36.681,-39.768,-38.551,-64.476,-62.925,0.050377,1.7303,1.6325,1.6692,0.45886,0.49266,1.6057,1.6353,0.43022,0.45215,-1.3152,-1.2857,7.2389,7.6016,4.2297,3.6452,0.025142,-0.010462,0.04732,-0.0085099,26.528,8.0117,-82.115,52.131,61.542,52.131,61.542,12.77,15.194,12.178,14.368,-1.1078,-1.0647,-0.90008,24.845,298.52,90.849,313.14
2,-0.3,130,4.428,35.835,36.552,-40.239,-38.899,-64.201,-62.919,0.056864,1.7284,1.5891,1.6253,0.46408,0.49733,1.5615,1.5887,0.43386,0.45516,-1.2549,-1.2324,7.743,8.0418,4.2147,3.6164,0.025924,-0.010131,0.049211,-0.0084101,26.525,7.8979,-82.141,52.046,63.571,52.046,63.571,12.748,15.723,12.158,14.841,-1.109,-1.067,-0.9327,25.347,298.23,90.683,313.67
2,-0.3,140,4.425,35.822,36.552,-40.638,-39.164,-64.169,-62.866,0.047437,1.7306,1.5512,1.5848,0.46971,0.50168,1.5213,1.548,0.43824,0.45871,-1.207,-1.1849,6.9645,7.3499,4.2273,3.6149,0.024801,-0.010603,0.046733,-0.0085425,26.542,7.8982,-82.144,51.921,60.68,51.921,60.68,12.716,14.969,12.129,14.167,-1.1147,-1.0717,-0.93551,25.831,297.89,90.722,312.9
2,-0.3,150,4.422,35.804,36.591,-40.84,-39.421,-64.14,-62.747,0.05821,1.7347,1.5188,1.5546,0.47299,0.50614,1.4878,1.5139,0.44093,0.46344,-1.1622,-1.1429,8.4171,8.6265,4.2398,3.622,0.026462,-0.00988,0.050659,-0.0082809,26.572,8.6859,-82.144,51.885,66.126,51.885,66.126,12.707,16.39,12.121,15.437,-1.1198,-1.0786,-0.93313,26.13,298.79,90.585,313.65
2,-0.3,160,4.422,35.782,36.626,-40.807,-39.602,-64.15,-62.59,0.05559,1.7383,1.4907,1.5246,0.47906,0.51074,1.4575,1.4829,0.44489,0.46742,-1.1282,-1.1051,8.1228,8.3635,4.2507,3.6203,0.026066,-0.01003,0.049801,-0.0083275,26.594,8.5154,-82.138,51.906,65.025,51.906,65.025,12.712,16.103,12.126,15.181,-1.1244,-1.0843,-0.93555,26.326,298.43,90.491,313.41
2,-0.3,170,4.419,35.763,36.629,-40.742,-39.745,-64.101,-62.438,0.054516,1.7401,1.4653,1.4979,0.48519,0.51561,1.4303,1.4554,0.44887,0.47163,-1.0964,-1.0708,7.9489,8.2069,4.2799,3.6337,0.025784,-0.010105,0.049359,-0.0083433,26.603,8.6028,-82.131,51.855,64.382,51.855,64.382,12.699,15.935,12.114,15.031,-1.1306,-1.0897,-0.91935,26.556,298.07,90.496,313.26
2,-0.3,180,4.419,35.768,36.493,-40.659,-39.811,-63.748,-62.34,0.050247,1.7364,1.4429,1.4725,0.49198,0.52101,1.405,1.4309,0.45348,0.47594,-1.0591,-1.0399,7.1779,7.5248,4.2597,3.6162,0.025073,-0.010457,0.047487,-0.0084339,26.586,8.5729,-82.149,51.853,61.548,51.853,61.548,12.699,15.195,12.113,14.37,-1.1314,-1.0935,-0.94467,26.698,297.35,90.779,312.71
2,-0.3,190,4.416,35.8,36.499,-40.604,-39.803,-63.55,-62.313,0.047749,1.7378,1.4231,1.4516,0.49714,0.52525,1.3841,1.4086,0.45778,0.48052,-1.0277,-1.0124,7.1929,7.5361,4.2638,3.6136,0.024949,-0.010516,0.047316,-0.008449,26.595,8.4752,-82.197,51.869,61.591,51.869,61.591,12.703,15.206,12.117,14.38,-1.1247,-1.0985,-0.94917,26.72,297.51,90.589,312.62
2,-0.3,200,4.416,35.777,36.509,-40.545,-39.695,-63.486,-62.154,0.033431,1.7395,1.404,1.4302,0.50306,0.52856,1.3655,1.3884,0.46382,0.48513,-1.0017,-0.98513,6.6894,7.088,4.2669,3.6109,0.024076,-0.01087,0.044561,-0.0086398,26.605,8.4941,-82.181,51.823,59.711,51.823,59.711,12.691,14.718,12.106,13.941,-1.1312,-1.1059,-0.95367,26.985,297.18,90.222,311.49
2,-0.3,210,4.416,35.748,36.472,-40.406,-39.555,-63.31,-62,0.033117,1.7391,1.387,1.4129,0.50888,0.53331,1.348,1.3702,0.46846,0.49,-0.97599,-0.96011,6.7162,7.1102,4.2674,3.6071,0.024108,-0.010834,0.04459,-0.0086285,26.603,8.5272,-82.158,51.78,59.832,51.78,59.832,12.68,14.749,12.096,13.97,-1.138,-1.1118,-0.95982,27.155,296.82,90.124,311.37
2,-0.3,220,4.422,35.601,36.502,-40.349,-39.269,-63.39,-61.644,0.055995,1.741,1.3704,1.3991,0.51451,0.54082,1.3295,1.3536,0.47128,0.49488,-0.95896,-0.93461,7.4654,7.7718,4.2801,3.6078,0.025493,-0.010096,0.048714,-0.0082662,26.609,8.477,-82,51.66,62.777,51.66,62.777,12.649,15.516,12.068,14.656,-1.1703,-1.1337,-0.95627,27.571,296.48,90.814,312.42
2,-0.3,230,4.419,35.57,36.333,-40.039,-39.107,-62.924,-61.501,0.052972,1.7351,1.3559,1.3849,0.52003,0.54428,1.3162,1.3379,0.47615,0.49972,-0.93026,-0.91282,7.7378,8.01,4.2479,3.5823,0.025806,-0.010003,0.048614,-0.0083056,26.573,8.5916,-81.973,51.599,63.765,51.599,63.765,12.634,15.774,12.054,14.887,-1.1765,-1.1337,-0.9901,27.777,296.1,90.314,312.35
2,-0.3,240,4.419,35.598,36.367,-39.994,-39.008,-62.822,-61.468,0.040412,1.7376,1.3425,1.3691,0.52531,0.54831,1.3032,1.3244,0.48234,0.50464,-0.90968,-0.89331,6.953,7.3163,4.2715,3.601,0.024449,-0.010498,0.046069,-0.0084726,26.593,8.583,-82.011,51.541,60.833,51.541,60.833,12.619,15.009,12.041,14.203,-1.1703,-1.1391,-0.97249,27.96,295.76,90.13,311.47
2,-0.3,250,4.419,35.57,36.326,-39.881,-38.851,-62.657,-61.348,0.055555,1.7366,1.3302,1.3588,0.53039,0.55337,1.2903,1.3117,0.48578,0.50955,-0.89027,-0.87408,7.9542,8.1987,4.2725,3.5994,0.026127,-0.0097684,0.04934,-0.0082506,26.586,8.539,-81.985,51.507,64.633,51.507,64.633,12.611,16.001,12.033,15.089,-1.1753,-1.1445,-0.9762,28.154,295.43,90.11,312.35
2,-0.3,260,4.419,35.547,36.311,-39.791,-38.719,-62.563,-61.243,0.0422,1.7366,1.3186,1.3447,0.53529,0.55734,1.2794,1.2999,0.49206,0.51436,-0.87212,-0.85602,6.9945,7.3512,4.2753,3.5995,0.024539,-0.010372,0.046499,-0.0084425,26.587,8.5073,-81.964,51.458,61.033,51.458,61.033,12.598,15.061,12.022,14.25,-1.1792,-1.1484,-0.97796,28.369,295.11,89.961,311.51
2,-0.3,270,4.419,35.531,36.305,-39.714,-38.611,-62.493,-61.156,0.041226,1.737,1.3079,1.334,0.54002,0.56109,1.2697,1.289,0.49685,0.51903,-0.85513,-0.83903,7.11,7.4522,4.2793,3.601,0.024652,-0.010323,0.046688,-0.0084679,26.589,8.4601,-81.95,51.424,61.439,51.424,61.439,12.589,15.167,12.014,14.344,-1.1814,-1.1509,-0.9782,28.562,294.82,89.628,311.63
2,-0.3,280,4.419,35.526,36.29,-39.641,-38.527,-62.407,-61.092,0.040368,1.7369,1.2978,1.3235,0.54465,0.5651,1.2601,1.279,0.50181,0.52375,-0.83881,-0.82312,7.0896,7.4332,4.283,3.6027,0.024626,-0.010308,0.046634,-0.0084927,26.589,8.4761,-81.946,51.382,61.362,51.382,61.362,12.579,15.147,12.004,14.326,-1.1816,-1.1514,-0.97838,28.767,294.5,89.434,311.65
2,-0.3,290,4.419,35.515,36.284,-39.58,-38.448,-62.345,-61.025,0.053762,1.7372,1.2884,1.3156,0.54911,0.56965,1.2505,1.2696,0.50547,0.5283,-0.82348,-0.80792,7.9549,8.1953,4.2878,3.6053,0.026169,-0.0096279,0.049336,-0.0083264,26.591,8.4581,-81.935,51.348,64.644,51.348,64.644,12.57,16.004,11.996,15.092,-1.1821,-1.1519,-0.9774,28.963,294.22,89.392,312.42
2,-0.3,300,4.422,35.466,36.255,-39.503,-38.303,-62.243,-60.892,0.062469,1.7364,1.2791,1.3084,0.55337,0.57805,1.2405,1.2607,0.5104,0.53311,-0.80887,-0.79281,8.2582,8.4625,4.2874,3.604,0.02686,-0.0092647,0.050284,-0.0081873,26.585,8.3409,-81.879,51.228,65.886,51.228,65.886,12.539,16.329,11.968,15.382,-1.1926,-1.1615,-0.98096,29.311,294.01,89.899,312.4
2,-0.3,310,4.425,35.406,36.26,-39.466,-38.208,-62.21,-60.745,0.048842,1.7371,1.2701,1.2982,0.55765,0.58482,1.2304,1.2527,0.51708,0.53801,-0.79495,-0.77825,7.0211,7.3729,4.296,3.6104,0.024814,-0.010118,0.047086,-0.0083012,26.59,8.3848,-81.811,51.082,61.335,51.082,61.335,12.502,15.139,11.934,14.32,-1.2055,-1.1739,-0.97587,29.698,293.7,90.338,311.29
2,-0.3,320,4.428,35.344,36.299,-39.427,-38.116,-62.261,-60.599,0.052732,1.7394,1.2619,1.2926,0.56236,0.59213,1.2224,1.2449,0.52205,0.54263,-0.78179,-0.76432,7.6944,7.9668,4.3026,3.6149,0.025732,-0.009792,0.048298,-0.0081632,26.605,8.39,-81.737,50.971,63.946,50.971,63.946,12.474,15.821,11.908,14.929,-1.225,-1.1919,-0.97256,30.046,293.02,90.429,311.24
2,-0.3,330,4.431,35.293,36.252,-39.346,-38.022,-62.134,-60.474,0.056577,1.7376,1.2541,1.287,0.56632,0.59953,1.2135,1.2375,0.5271,0.54712,-0.76721,-0.75088,8.1893,8.4031,4.2976,3.6096,0.026425,-0.0095241,0.049185,-0.0080241,26.592,8.3913,-81.671,50.874,65.913,50.874,65.913,12.449,16.335,11.886,15.388,-1.2496,-1.2128,-0.97999,30.379,292.79,90.852,311.06
2,-0.3,340,4.431,35.262,36.236,-39.28,-37.951,-62.087,-60.412,0.049851,1.7371,1.2478,1.2785,0.57039,0.60623,1.2053,1.2304,0.53303,0.55203,-0.75421,-0.73639,7.1249,7.4653,4.2968,3.6085,0.024982,-0.010079,0.046644,-0.0081111,26.588,8.3424,-81.623,50.868,61.996,50.868,61.996,12.448,15.311,11.884,14.474,-1.2707,-1.2333,-0.98313,30.392,292.39,91.314,310.2
2,-0.3,350,4.434,35.212,36.232,-39.219,-37.865,-62.107,-60.325,0.053207,1.7368,1.2424,1.2733,0.57662,0.61304,1.1981,1.2228,0.53783,0.55679,-0.74098,-0.72226,7.4782,7.7771,4.2813,3.5942,0.025468,-0.0098854,0.047336,-0.0079857,26.584,10.599,-81.553,50.937,63.426,50.937,63.426,12.465,15.685,11.9,14.807,-1.2946,-1.2539,-1.0003,30.264,292.49,91.611,310.01
2,-0.3,360,4.437,35.176,36.199,-39.159,-37.781,-62.033,-60.262,0.064859,1.7353,1.2371,1.2692,0.58341,0.62034,1.1905,1.2154,0.54217,0.56142,-0.72717,-0.70904,8.2289,8.4364,4.2661,3.5808,0.027041,-0.0091836,0.048501,-0.0078365,26.573,8.1697,-81.501,50.974,66.341,50.974,66.341,12.475,16.451,11.909,15.488,-1.3148,-1.2738,-1.017,30.164,292.66,92.023,310.02
2,-0.3,370,4.437,35.141,36.199,-39.111,-37.734,-62.063,-60.202,0.050313,1.7352,1.232,1.2617,0.59,0.62461,1.1846,1.2083,0.54756,0.56599,-0.71554,-0.69646,7.237,7.565,4.2509,3.567,0.024947,-0.010052,0.046415,-0.0079377,26.571,13.028,-81.45,50.985,62.643,50.985,62.643,12.478,15.48,11.912,14.625,-1.334,-1.2922,-1.0336,30.111,292.77,92.139,309.27
2,-0.3,380,4.44,35.112,36.219,-39.086,-37.679,-62.19,-60.152,0.035799,1.7359,1.2272,1.2562,0.59666,0.62871,1.1782,1.2021,0.55232,0.5703,-0.71214,-0.68452,9.2974,9.3711,4.225,3.5441,0.025118,-0.010376,0.0452,-0.008142,26.57,8.3948,-81.406,51.019,69.699,51.019,69.699,12.486,17.331,11.92,16.272,-1.3522,-1.3092,-1.0602,30.016,292.62,92.254,308.99
2,-0.3,390,4.443,35.076,36.164,-39.011,-37.619,-62.015,-60.091,0.055135,1.7335,1.2227,1.2518,0.60205,0.63643,1.1718,1.1954,0.55646,0.57445,-0.69237,-0.673,7.3624,7.6757,4.2213,3.5407,0.025523,-0.0098787,0.046389,-0.0077838,26.557,9.1739,-81.354,51.068,63.314,51.068,63.314,12.499,15.656,11.931,14.781,-1.3708,-1.3269,-1.0656,29.905,293.09,92.938,308.64
2,-0.3,400,4.443,35.045,36.149,-38.97,-37.568,-61.996,-60.04,0.061202,1.7328,1.2184,1.2485,0.60776,0.64185,1.1661,1.1892,0.56011,0.57847,-0.68165,-0.66203,7.9642,8.2061,4.2065,3.5274,0.026405,-0.0095171,0.047659,-0.0076457,26.551,10.91,-81.309,51.112,65.641,51.112,65.641,12.51,16.265,11.941,15.324,-1.3874,-1.3447,-1.0814,29.8,293.21,93.092,308.77
2,-0.3,410,4.446,35.015,36.14,-38.929,-37.517,-62.008,-59.988,0.052269,1.7325,1.2141,1.2425,0.61318,0.64576,1.1614,1.1836,0.56468,0.58248,-0.67213,-0.65153,7.2855,7.6091,4.1928,3.5154,0.025045,-0.010029,0.046005,-0.0077269,26.546,10.376,-81.264,51.122,63.108,51.122,63.108,12.513,15.601,11.944,14.733,-1.4041,-1.3606,-1.0962,29.751,293.35,93.265,308.16
2,-0.3,420,4.446,34.993,36.112,-38.89,-37.479,-61.933,-59.951,0.052239,1.7305,1.2101,1.2374,0.6187,0.65085,1.1556,1.178,0.56904,0.58627,-0.66575,-0.64156,7.7805,8.0399,4.1809,3.5047,0.025063,-0.010094,0.04513,-0.0077053,26.537,16.376,-81.229,51.16,64.32,51.16,64.32,12.522,15.917,11.952,15.016,-1.4189,-1.3752,-1.1092,29.651,293.33,93.758,307.58
2,-0.3,430,4.449,34.964,36.114,-38.862,-37.435,-61.98,-59.903,0.039831,1.7313,1.2063,1.2314,0.6235,0.65353,1.1517,1.173,0.57384,0.58996,-0.65313,-0.63187,7.0321,7.3783,4.1691,3.4944,0.024233,-0.010423,0.043116,-0.0078645,26.535,8.7484,-81.186,51.197,61.347,51.197,61.347,12.532,15.142,11.961,14.323,-1.4343,-1.3887,-1.1218,29.561,293.55,93.516,306.72
2,-0.3,440,4.449,34.938,36.095,-38.828,-37.398,-61.947,-59.862,0.05668,1.7305,1.2028,1.231,0.62824,0.65936,1.147,1.1681,0.57593,0.59344,-0.64365,-0.6226,7.7787,8.0434,4.1557,3.4827,0.026018,-0.009729,0.046416,-0.0075522,26.528,8.7079,-81.149,51.275,65.151,51.275,65.151,12.551,16.137,11.979,15.21,-1.4484,-1.4026,-1.136,29.41,293.7,93.826,307.6
2,-0.3,450,4.452,34.914,36.084,-38.801,-37.362,-61.928,-59.823,0.045611,1.7299,1.1993,1.2247,0.6329,0.66263,1.1427,1.1634,0.58062,0.59701,-0.63488,-0.61369,7.0362,7.3824,4.1461,3.4743,0.0246,-0.010263,0.043997,-0.0076918,26.524,8.7889,-81.112,51.294,61.89,51.294,61.89,12.556,15.284,11.983,14.449,-1.462,-1.4148,-1.1465,29.358,293.79,94.07,306.59
2,-0.3,460,4.389,36.072,36.086,-38.747,-38.695,-61.97,-61.91,-0.018406,1.7299,1.218,1.222,0.64931,0.65066,1.1534,1.1565,0.58345,0.58505,-0.63102,-0.62647,9.3192,9.3901,4.1104,3.4393,0.026001,-0.010794,0.041654,-0.0086668,26.522,3.9483,-82.478,61.776,70.123,61.776,70.123,15.254,17.443,14.423,16.372,-1.1996,-1.1996,-1.1819,24.726,287.16,87.904,307.25
2,-0.3,470,4.452,34.881,36.054,-38.75,-37.31,-61.877,-59.773,0.051704,1.7284,1.1925,1.2184,0.64164,0.6713,1.1343,1.1547,0.58715,0.60386,-0.61777,-0.59698,7.1034,7.4497,4.125,3.4558,0.024878,-0.010124,0.044769,-0.0075154,26.513,8.9595,-81.057,51.318,62.779,51.318,62.779,12.562,15.515,11.989,14.656,-1.4846,-1.4374,-1.1692,29.255,294,94.711,306.48
2,-0.3,480,4.455,34.873,36.042,-38.728,-37.27,-61.859,-59.764,0.068079,1.7279,1.1887,1.2182,0.64577,0.67608,1.1299,1.1506,0.58919,0.6087,-0.6098,-0.58828,8.4736,8.6561,4.1143,3.4465,0.02723,-0.0092077,0.047834,-0.007259,26.509,9.1624,-81.04,51.266,67.999,51.266,67.999,12.549,16.882,11.977,15.875,-1.4937,-1.4473,-1.1805,29.446,294.1,95.117,307.28
2,-0.3,490,4.455,34.871,36.03,-38.726,-37.29,-61.84,-59.785,0.053853,1.7273,1.1847,1.2121,0.65008,0.67855,1.1271,1.1473,0.59354,0.61482,-0.60206,-0.57863,7.2375,7.5683,4.1093,3.443,0.025272,-0.010048,0.044859,-0.0074422,26.504,9.2309,-81.028,51.173,63.364,51.173,63.364,12.526,15.668,11.955,14.793,-1.5011,-1.4535,-1.1864,29.821,294.02,95.022,306.27
2,-0.3,500,4.392,36.025,36.027,-38.627,-38.621,-61.847,-61.836,-0.030388,1.7272,1.2048,1.2058,0.66473,0.66539,1.1381,1.1383,0.59765,0.59824,-0.59543,-0.59502,7.3609,7.6706,4.0576,3.3933,0.022869,-0.011849,0.039173,-0.0087334,26.502,1.2724,-82.397,61.993,62.905,61.993,62.905,15.31,15.548,14.473,14.686,-1.2415,-1.2415,-1.2372,22.914,287.46,88.425,305.74
2,-0.3,510,4.455,34.853,35.916,-38.774,-37.276,-61.563,-59.789,0.056426,1.7208,1.177,1.2066,0.65986,0.6851,1.1206,1.1415,0.59954,0.62648,-0.58122,-0.56018,7.6202,7.905,4.1067,3.4432,0.025913,-0.009822,0.045295,-0.0073747,26.468,9.143,-80.983,50.976,64.857,50.976,64.857,12.475,16.06,11.91,15.142,-1.512,-1.4563,-1.1908,30.603,292.97,95.096,306.21
2,-0.3,520,4.455,34.871,35.999,-38.866,-37.332,-61.741,-59.837,0.059053,1.7248,1.1738,1.2039,0.66342,0.68845,1.1183,1.1398,0.60303,0.6315,-0.57263,-0.55199,7.8259,8.0852,4.1266,3.4619,0.026288,-0.0096268,0.04559,-0.0073699,26.495,9.0465,-80.993,50.944,65.625,50.944,65.625,12.467,16.262,11.902,15.321,-1.505,-1.453,-1.173,30.813,293.06,95.02,306.38
2,-0.3,530,4.452,34.906,36.068,-38.942,-37.388,-61.939,-59.912,0.053741,1.7287,1.1702,1.1984,0.66737,0.6922,1.1158,1.1375,0.60953,0.6367,-0.57115,-0.54425,7.3651,7.673,4.1396,3.4741,0.025117,-0.010071,0.044485,-0.0075119,26.515,8.9548,-81.023,50.832,63.058,50.832,63.058,12.439,15.591,11.876,14.722,-1.4945,-1.4398,-1.1619,31.175,292.87,94.953,306.4
2,-0.3,540,4.449,34.973,36.102,-39.006,-37.548,-62.013,-60.042,0.045081,1.7302,1.1677,1.194,0.6713,0.69444,1.115,1.1353,0.61545,0.64073,-0.56351,-0.53751,7.0035,7.3534,4.1491,3.4833,0.024616,-0.010231,0.043787,-0.0077185,26.526,8.866,-81.093,50.917,61.835,50.917,61.835,12.46,15.27,11.896,14.436,-1.4771,-1.4259,-1.1539,31.153,292.61,94.049,306.59
2,-0.3,550,4.449,35.007,36.128,-39.073,-37.566,-62.066,-60.113,0.054265,1.7312,1.1648,1.1919,0.67495,0.69871,1.1126,1.1332,0.61949,0.64525,-0.55536,-0.53034,7.1429,7.4833,4.162,3.4954,0.025288,-0.0099478,0.045248,-0.0076354,26.535,8.808,-81.122,50.867,62.929,50.867,62.929,12.448,15.555,11.884,14.692,-1.4667,-1.4157,-1.1427,31.373,292.44,94.074,307.39
